Conference,Year,Paper Title,Paper DOI,Link,IEEE XPLORE Article Number,"Paper type: C=conference paper, T = TVCG journal paper, M=miscellaneous (capstone, keynote, VAST challenge, panel, poster, ...)",Author Names,Author IDs,Deduped author names,filename,Citations
InfoVis,2003,Visualization of Labeled Data Using Linear Transformation,,http://doi.ieeecomputersociety.org/10.1109/INFVIS.2003.1249017,1249017,C,Koren Y.;Carmel L.,,"Koren, Y.;Carmel, L.",koren_infovis_03,1173159;963275;1173161
InfoVis,2003,Visualization of large-scale customer satisfaction surveys using a parallel coordinate tree,10.1109/INFVIS.2003.1249026,http://dx.doi.org/10.1109/INFVIS.2003.1249026,1249026,C,"Brodbeck, D.;Girardin, L.",37611663700;38202075100,"Brodbeck, D.;Girardin, L.",brodbeck_infovis_03,175815;146402;963274;963285
InfoVis,2003,Visualizing evolving networks: minimum spanning trees versus pathfinder networks,10.1109/INFVIS.2003.1249010,http://dx.doi.org/10.1109/INFVIS.2003.1249010,1249010,C,"Chen, C.;Morris, S.",37280749300;37734723200,"Chen, C.;Morris, S.",chenc_infovis_03,963285;1173160;809927
InfoVis,2002,A hybrid layout algorithm for sub-quadratic multidimensional scaling,10.1109/INFVIS.2002.1173161,http://dx.doi.org/10.1109/INFVIS.2002.1173161,1173161,C,"Morrison, A.;Ross, G.;Chalmers, M.",37264873500;37282731400;37283487400,"Morrison, A.;Ross, G.;Chalmers, M.",morrison_infovis_02,567787
InfoVis,2002,A space-optimized tree visualization,10.1109/INFVIS.2002.1173152,http://dx.doi.org/10.1109/INFVIS.2002.1173152,1173152,C,Quang Vinh Nguyen;Mao Lin Huang,37267169300;37273547300,Quang Vinh Nguyen;Mao Lin Huang,nguyen_infovis_02,729564;175815
InfoVis,2002,ACE: a fast multiscale eigenvectors computation for drawing huge graphs,10.1109/INFVIS.2002.1173159,http://dx.doi.org/10.1109/INFVIS.2002.1173159,1173159,C,"Koren, Y.;Carmel, L.;Harel, D.",37414256700;38144155300;37266021800,"Koren, Y.;Carmel, L.;Harel, D.",koren_infovis_02,
InfoVis,2002,Angular brushing of extended parallel coordinates,10.1109/INFVIS.2002.1173157,http://dx.doi.org/10.1109/INFVIS.2002.1173157,1173157,C,"Hauser, H.;Ledermann, F.;Doleisch, H.",37274158800;37689207700;37546620400,"Hauser, H.;Ledermann, F.;Doleisch, H.",hauser_infovis_02,559216;885739;346302;485139;146402
InfoVis,2002,Arc diagrams: visualizing structure in strings,10.1109/INFVIS.2002.1173155,http://dx.doi.org/10.1109/INFVIS.2002.1173155,1173155,C,"Wattenberg, M.",37550759700,"Wattenberg, M.",wattenbe_infovis_02,528685;398883
InfoVis,2002,Beamtrees: compact visualization of large hierarchies,10.1109/INFVIS.2002.1173153,http://dx.doi.org/10.1109/INFVIS.2002.1173153,1173153,C,"van Ham, F.;van Wijk, J.J.",37326291000;37267249200,"van Ham, F.;van Wijk, J.J.",vanham_infovis_02,963283;963290;801860;175815
InfoVis,2002,Building a visual database for example-based graphics generation,10.1109/INFVIS.2002.1173143,http://dx.doi.org/10.1109/INFVIS.2002.1173143,1173143,C,"Zhou, M.X.;Min Chen;Ying Feng",37399569300;38151550800;38102799300,"Zhou, M.X.;Chen, M.;Ying Feng",zhou_infovis_02,559211
InfoVis,2002,Case study: visualizing sets of evolutionary trees,10.1109/INFVIS.2002.1173150,http://dx.doi.org/10.1109/INFVIS.2002.1173150,1173150,C,"Amenta, N.;Klingner, J.",37565128700;37945252000,"Amenta, N.;Klingner, J.",amenta_infovis_02,567787;398870
InfoVis,2002,Demystifying venture capital investing,10.1109/INFVIS.2002.1173162,http://dx.doi.org/10.1109/INFVIS.2002.1173162,1173162,C,Mei Chuah,37343565300,Mei Chuah,chuah_infovis_02,963273
InfoVis,2002,Efficient cartogram generation: a comparison,10.1109/INFVIS.2002.1173144,http://dx.doi.org/10.1109/INFVIS.2002.1173144,1173144,C,"Keim, D.A.;North, S.C.;Panse, C.;Schneidewind, J.",37283138700;37372818600;37282557300;37669961800,"Keim, D.A.;North, S.C.;Panse, C.;Schneidewind, J.",keim_infovis_02,745301;745303
InfoVis,2002,Graphical encoding for information visualization: an empirical study,10.1109/INFVIS.2002.1173146,http://dx.doi.org/10.1109/INFVIS.2002.1173146,1173146,C,"Nowell, L.;Schulman, R.;Hix, D.",37725426400;37974832100;37295140000,"Nowell, L.;Schulman, R.;Hix, D.",nowell_infovis_02,
InfoVis,2002,Interactive information visualization of a million items,10.1109/INFVIS.2002.1173156,http://dx.doi.org/10.1109/INFVIS.2002.1173156,1173156,C,"Fekete, J.;Plaisant, C.",37407972900;37283026800,"Fekete, J.;Plaisant, C.",fekete_infovis_02,963274;175815;963279;528685;567746_2
InfoVis,2002,InterRing: an interactive tool for visually navigating and manipulating hierarchical structures,10.1109/INFVIS.2002.1173151,http://dx.doi.org/10.1109/INFVIS.2002.1173151,1173151,C,"Jing Yang;Ward, M.O.;Rundensteiner, E.A.",37292632600;37268441700;37279217900,"Jing Yang;Ward, M.O.;Rundensteiner, E.A.",yang_infovis_02,963290;963285;636718;801858;528689;963283;175815;885091;801860;963284;809866;963281;729567
InfoVis,2002,Multiple foci drill-down through tuple and attribute aggregation polyarchies in tabular data,10.1109/INFVIS.2002.1173158,http://dx.doi.org/10.1109/INFVIS.2002.1173158,1173158,C,"Conklin, N.;Prabhakar, S.;North, C.",38137891600;38150082500;37419565900,"Conklin, N.;Prabhakar, S.;North, C.",conklin_infovis_02,885086;636761;559210
InfoVis,2002,Multiscale visualization using data cubes,10.1109/INFVIS.2002.1173141,http://dx.doi.org/10.1109/INFVIS.2002.1173141,1173141,C,"Stolte, C.;Tang, D.;Hanrahan, P.",37442008700;38003180800;37349803800,"Stolte, C.;Tang, D.;Hanrahan, P.",stolte_infovis_02,885086
InfoVis,2002,Process visualization with levels of detail,10.1109/INFVIS.2002.1173149,http://dx.doi.org/10.1109/INFVIS.2002.1173149,1173149,C,"Matkovic, K.;Hauser, H.;Sainitzer, R.;Groller, M.E.",38220979200;37274158800;38221553100;37282552200,"Matkovic, K.;Hauser, H.;Sainitzer, R.;Groller, E.",matkovic_infovis_02,729558;963286
InfoVis,2002,"SpaceTree: supporting exploration in large node link tree, design evolution and empirical evaluation",10.1109/INFVIS.2002.1173148,http://dx.doi.org/10.1109/INFVIS.2002.1173148,1173148,C,"Plaisant, C.;Grosjean, J.;Bederson, B.B.",37283026800;37279773300;37279760100,"Plaisant, C.;Grosjean, J.;Bederson, B.B.",plaisant_infovis_02,567745
InfoVis,2002,The illusion of perceived metric 3D structure,10.1109/INFVIS.2002.1173147,http://dx.doi.org/10.1109/INFVIS.2002.1173147,1173147,C,"Lind, M.;Bingham, G.P.;Forser, C.",37561614400;38136880400;,"Lind, M.;Bingham, G.P.;Forser, C.",lind_infovis_02,963291
InfoVis,2002,Visual path analysis,10.1109/INFVIS.2002.1173163,http://dx.doi.org/10.1109/INFVIS.2002.1173163,1173163,C,"Keahey, T.A.;Eick, S.G.",38180025700;37282570100,"Keahey, T.A.;Eick, S.G.",keahey_infovis_02,963293
InfoVis,2002,Visual unrolling of network evolution and the analysis of dynamic discourse,10.1109/INFVIS.2002.1173160,http://dx.doi.org/10.1109/INFVIS.2002.1173160,1173160,C,"Brandes, U.;Corman, S.R.",37550836200;38014884900,"Brandes, U.;Corman, S.R.",brandes_infovis_02,963279
InfoVis,2002,Visualization schemas for flexible information visualization,10.1109/INFVIS.2002.1173142,http://dx.doi.org/10.1109/INFVIS.2002.1173142,1173142,C,"North, C.;Conklin, N.;Saini, V.",37419565900;38137891600;38152592400,"North, C.;Conklin, N.;Saini, V.",north_infovis_02,528688;636788
InfoVis,2002,Visualizing biosequence data using texture mapping,10.1109/INFVIS.2002.1173154,http://dx.doi.org/10.1109/INFVIS.2002.1173154,1173154,C,"Thiagarajan, P.R.;Gao, G.R.",38153582400;37334741200,"Thiagarajan, P.R.;Gao, G.R.",thiagara_infovis_02,745322;963278
InfoVis,2002,Visualizing data with bounded uncertainty,10.1109/INFVIS.2002.1173145,http://dx.doi.org/10.1109/INFVIS.2002.1173145,1173145,C,"Olston, C.;Mackinlay, J.",37371920000;37372036700,"Olston, C.;Mackinlay, J.",olston_infovis_02,346317;885679;801858
InfoVis,2001,"2D vs 3D, implications on spatial memory",10.1109/INFVIS.2001.963291,http://dx.doi.org/10.1109/INFVIS.2001.963291,963291,C,"Tavanti, M.;Lind, M.",37725243100;37561614400,"Tavanti, M.;Lind, M.",tavanti_infovis_01,
InfoVis,2001,A comparison of 2-D visualizations of hierarchies,10.1109/INFVIS.2001.963290,http://dx.doi.org/10.1109/INFVIS.2001.963290,963290,C,"Barlow, T.;Neville, P.",37733138800;37726433800,"Barlow, T.;Neville, P.",barlow01_infovis_01,729567;235217
InfoVis,2001,An empirical comparison of three commercial information visualization systems,10.1109/INFVIS.2001.963289,http://dx.doi.org/10.1109/INFVIS.2001.963289,963289,C,"Kobsa, A.",37326091300,"Kobsa, A.",kobsa_infovis_01,528688
InfoVis,2001,Animated exploration of dynamic graphs with radial layout,10.1109/INFVIS.2001.963279,http://dx.doi.org/10.1109/INFVIS.2001.963279,963279,C,"Ka-Ping Yee;Fisher, D.;Dhamija, R.;Hearst, M.",37283466500;37737355700;37689382800;37611585900,"Ka-Ping Yee;Fisher, D.;Dhamija, R.;Hearst, M.",yee_infovis_01,636718
InfoVis,2001,Botanical visualization of huge hierarchies,10.1109/INFVIS.2001.963285,http://dx.doi.org/10.1109/INFVIS.2001.963285,963285,C,"Kleiberg, E.;van de Wetering, H.;van Wijk, J.J.",37727886600;37294473300;37267249200,"Kleiberg, E.;van de Wetering, H.;van Wijk, J.J.",vandewetering_infovis_01,528689;801860
InfoVis,2001,Case study: design and assessment of an enhanced geographic information system for exploration of multivariate health statistics,10.1109/INFVIS.2001.963294,http://dx.doi.org/10.1109/INFVIS.2001.963294,963294,C,"Edsall, R.M.;MacEachren, A.M.;Pickle, L.",37563679500;37374699000;37374700700,"Edsall, R.M.;MacEachren, A.M.;Pickle, L.",edsall_infovis_01,729566
InfoVis,2001,Case study: e-commerce clickstream visualization,10.1109/INFVIS.2001.963293,http://dx.doi.org/10.1109/INFVIS.2001.963293,963293,C,"Brainerd, J.;Becker, B.",37738449800;37730485200,"Brainerd, J.;Becker, B.",brainerd_infovis_01,729559;636718;729565;885089;885090;528697;559226;885101
InfoVis,2001,Case study: visualization for decision tree analysis in data mining,10.1109/INFVIS.2001.963292,http://dx.doi.org/10.1109/INFVIS.2001.963292,963292,C,"Barlow, T.;Neville, P.",37733138800;37726433800,"Barlow, T.;Neville, P.",barlow02_infovis_01,
InfoVis,2001,Change blindness in information visualization: a case study,10.1109/INFVIS.2001.963274,http://dx.doi.org/10.1109/INFVIS.2001.963274,963274,C,"Nowell, L.;Hetzler, E.;Tanasse, T.",37725426400;37266114100;37725416400,"Nowell, L.;Hetzler, E.;Tanasse, T.",nowell_infovis_01,636789;885099;528692;528686;528691
InfoVis,2001,Cluster stability and the use of noise in interpretation of clustering,10.1109/INFVIS.2001.963275,http://dx.doi.org/10.1109/INFVIS.2001.963275,963275,C,"Davidson, G.S.;Wylie, B.N.;Boyack, K.W.",37726116600;38180014300;37740703900,"Davidson, G.;Wylie, B.;Boyack, K.W.",wylie_infovis_01,528686
InfoVis,2001,Collapsible cylindrical trees: a fast hierarchical navigation technique,10.1109/INFVIS.2001.963284,http://dx.doi.org/10.1109/INFVIS.2001.963284,963284,C,"Dachselt, Raimund;Ebert, J.",37313321900;37738189700,"Dachselt, Raimund;Ebert, J.",dachselt_infovis_01,636718;528692;175815
InfoVis,2001,Effective graph visualization via node grouping,10.1109/INFVIS.2001.963280,http://dx.doi.org/10.1109/INFVIS.2001.963280,963280,C,"Six, J.M.;Tollis, I.G.",37741616100;37356017600,"Six, J.M.;Tollis, I.G.",six_infovis_01,
InfoVis,2001,Getting along: composition of visualization paradigms,10.1109/INFVIS.2001.963278,http://dx.doi.org/10.1109/INFVIS.2001.963278,963278,C,"Keahey, T.A.",37733811100,"Keahey, T.A.",keahey_infovis_01,636786;235217;175815;636718;636784;559214;729558
InfoVis,2001,Graph sketches,10.1109/INFVIS.2001.963282,http://dx.doi.org/10.1109/INFVIS.2001.963282,963282,C,"Abello, J.;Finocchi, I.;Korn, J.",37662339600;;38179814200,"Abello, J.;Finocchi, I.;Korn, J.",abello_infovis_01,885089
InfoVis,2001,Graphic data display for cardiovascular system,10.1109/INFVIS.2001.963295,http://dx.doi.org/10.1109/INFVIS.2001.963295,963295,C,"Agutter, J.;Syroid, N.;Drews, F.;Westenskow, Dwayne;Bermudez, J.;Strayer, D.",37442679500;37725245800;37281841200;37293901500;37435236500;37726237200,"Agutter, J.;Syroid, N.;Drews, F.;Westenskow, Dwayne;Bermudez, J.;Strayer, D.",agutter_infovis_01,
InfoVis,2001,Interactive visualization of multiple query results,10.1109/INFVIS.2001.963287,http://dx.doi.org/10.1109/INFVIS.2001.963287,963287,C,"Havre, S.;Hetzler, E.;Perrine, K.;Jurrus, E.;Miller, N.",37282588900;37266114100;37550754400;37725413900;37728774800,"Havre, S.;Hetzler, E.;Perrine, K.;Jurrus, E.;Miller, N.",havre_infovis_01,729555;745302;398863
InfoVis,2001,Ordered treemap layouts,10.1109/INFVIS.2001.963283,http://dx.doi.org/10.1109/INFVIS.2001.963283,963283,C,"Shneiderman, B.;Wattenberg, M.",37283016400;37726163800,"Shneiderman, B.;Wattenberg, M.",wattenberg_infovis_01,235217;175815
InfoVis,2001,Pixel bar charts: a new technique for visualizing large multi-attribute data sets without aggregation,10.1109/INFVIS.2001.963288,http://dx.doi.org/10.1109/INFVIS.2001.963288,963288,C,"Keim, D.;Hao, M.C.;Ladisch, J.;Hsu, M.;Dayal, U.",37283138700;37274264300;37725326000;37275459900;37275646700,"Keim, D.A.;Hao, M.C.;Ladisch, J.;Hsu, M.;Dayal, U.",keim_infovis_01,485140;398870;801867;175794;146387;146402;528690;146386
InfoVis,2001,Semantic depth of field,10.1109/INFVIS.2001.963286,http://dx.doi.org/10.1109/INFVIS.2001.963286,963286,C,"Kosara, R.;Miksch, S.;Hauser, H.",37282563400;37282584500;37274158800,"Kosara, R.;Miksch, S.;Hauser, H.",miksch_infovis_01,885698;885088
InfoVis,2001,Technical note: visually encoding program test information to find faults in software,10.1109/INFVIS.2001.963277,http://dx.doi.org/10.1109/INFVIS.2001.963277,963277,C,"Eagan, J.;Harrold, M.J.;Jones, J.A.;Stasko, J.",37550755100;37269174100;37277753800;37267736900,"Eagan, J.;Harrold, M.J.;Jones, J.A.;Stasko, J.",stasko_infovis_01,
InfoVis,2001,Visualization of state transition graphs,10.1109/INFVIS.2001.963281,http://dx.doi.org/10.1109/INFVIS.2001.963281,963281,C,"van Ham, F.;van de Wetering, H.;van Wijk, J.J.",37326291000;37294473300;37267249200,"van Ham, F.;van de Wetering, H.;van Wijk, J.J.",vanham_infovis_01,528691;528689
InfoVis,2001,Visualizing time-series on spirals,10.1109/INFVIS.2001.963273,http://dx.doi.org/10.1109/INFVIS.2001.963273,963273,C,"Weber, M.;Alexa, M.;Muller, W.",37734022800;37267466700;38184260700,"Weber, M.;Alexa, M.;Muller, W.",alexa_infovis_01,175794;885098;528685
InfoVis,2000,A scalable framework for information visualization,10.1109/INFVIS.2000.885088,http://dx.doi.org/10.1109/INFVIS.2000.885088,885088,C,"Kreuseler, M.;Lopez, N.;Schumann, H.",37938665500;38025121600;37283240400,"Kreuseler, M.;Lopez, N.;Schumann, H.",kreusele_infovis_00,146402;636759;567745;663916;528686;528691;729564;175815
InfoVis,2000,A taxonomy of visualization techniques using the data state reference model,10.1109/INFVIS.2000.885092,http://dx.doi.org/10.1109/INFVIS.2000.885092,885092,C,"Chi, Ed H.",37448030800,"Chi, E.H.",chi_infovis_00,636761;636792;729560
InfoVis,2000,Collaborative geographic visualization: enabling shared understanding of environmental processes,10.1109/INFVIS.2000.885102,http://dx.doi.org/10.1109/INFVIS.2000.885102,885102,C,"Brewer, I.;MacEachren, A.M.;Abdo, H.;Gundrum, J.;Otto, G.",38018021800;37374699000;38015217400;38015217200;38016367600,"Brewer, I.;MacEachren, A.M.;Abdo, H.;Gundrum, J.;Otto, G.",brewer_infovis_00,
InfoVis,2000,"Creativity, complexity, and precision: information visualization for (landscape) architecture",10.1109/INFVIS.2000.885105,http://dx.doi.org/10.1109/INFVIS.2000.885105,885105,C,"Buscher, M.;Shapiro, D.;Christensen, M.;Mogensen, P.;Orbaek, P.",38026813600;38031107700;37442180300;38017841600;38018324800,"Buscher, M.;Shapiro, D.;Christensen, M.;Mogensen, P.;Orbaek, P.",buscher_infovis_00,
InfoVis,2000,Density functions for visual attributes and effective partitioning in graph visualization,10.1109/INFVIS.2000.885090,http://dx.doi.org/10.1109/INFVIS.2000.885090,885090,C,"Herman, I.;Marshall, M.S.;Melancon, G.",38196438600;38253081000;37283186100,"Herman, I.;Marshall, M.S.;Melancon, G.",herman_infovis_00,801859;175773;801858;146360
InfoVis,2000,"Focus+context display and navigation techniques for enhancing radial, space-filling hierarchy visualizations",10.1109/INFVIS.2000.885091,http://dx.doi.org/10.1109/INFVIS.2000.885091,885091,C,"Stasko, J.;Zhang, E.",37267736900;38020590400,"Stasko, J.;Zhang, E.",stasko_infovis_00,801860;235217;729567;175815
InfoVis,2000,From metaphor to method: cartographic perspectives on information visualization,10.1109/INFVIS.2000.885095,http://dx.doi.org/10.1109/INFVIS.2000.885095,885095,C,"Skupin, A.",38015091900,"Skupin, A.",skupin_infovis_00,528686;235198
InfoVis,2000,GADGET/IV: a taxonomic approach to semi-automatic design of information visualization applications using modular visualization environment,10.1109/INFVIS.2000.885093,http://dx.doi.org/10.1109/INFVIS.2000.885093,885093,C,"Fujishiro, I.;Ichikawa, Y.;Furuhata, R.;Takeshima, Y.",37282596600;37618383200;38015236500;37282600100,"Fujishiro, I.;Ichikawa, Y.;Furuhata, R.;Takeshima, Y.",fujishir_infovis_00,636788;663889;636792;146375
InfoVis,2000,Getting portals to behave,10.1109/INFVIS.2000.885087,http://dx.doi.org/10.1109/INFVIS.2000.885087,885087,C,"Olston, C.;Woodruff, A.",37371920000;37354912800,"Olston, C.;Woodruff, A.",olston_infovis_00,528688
InfoVis,2000,Information content measures of visual displays,10.1109/INFVIS.2000.885096,http://dx.doi.org/10.1109/INFVIS.2000.885096,885096,C,"Yang-Pelaez, J.;Flowers, W.C.",38015163000;,"Yang-Pelaez, J.;Flowers, W.C.",yangpela_infovis_00,636792;528691
InfoVis,2000,Interactive problem solving via algorithm visualization,10.1109/INFVIS.2000.885103,http://dx.doi.org/10.1109/INFVIS.2000.885103,885103,C,"Pu, P.;Lalanne, D.",37390082400;38335809700,"Pu, P.;Lalanne, D.",pu_infovis_00,729567
InfoVis,2000,Lighthouse: showing the way to relevant information,10.1109/INFVIS.2000.885099,http://dx.doi.org/10.1109/INFVIS.2000.885099,885099,C,"Leuski, A.;Allan, J.",37846700600;37647480800,"Leuski, A.;Allan, J.",leuski_infovis_00,
InfoVis,2000,Metaphor-aware 3D navigation,10.1109/INFVIS.2000.885104,http://dx.doi.org/10.1109/INFVIS.2000.885104,885104,C,"Russo dos Santos, C.;Gros, P.;Abel, P.;Loisel, D.;Trichaud, N.;Paris, J.P.",38255198800;37267120600;37443165700;37442603000;37442602300;38255941300,"Russo dos Santos, C.;Gros, P.;Abel, P.;Loisel, D.;Trichaud, N.;Paris, J.P.",russodos_infovis_00,663876
InfoVis,2000,New methods for the visualization of electric power system information,10.1109/INFVIS.2000.885101,http://dx.doi.org/10.1109/INFVIS.2000.885101,885101,C,"Overbye, T.J.;Weber, J.D.",37272088600;37333495700,"Overbye, T.J.;Weber, J.D.",overbye_infovis_00,
InfoVis,2000,"Polaris: a system for query, analysis and visualization of multi-dimensional relational databases",10.1109/INFVIS.2000.885086,http://dx.doi.org/10.1109/INFVIS.2000.885086,885086,C,"Stolte, C.;Hanrahan, P.",37442008700;37349803800,"Stolte, C.;Hanrahan, P.",stolte_infovis_00,559210
InfoVis,2000,Redefining the focus and context of focus+context visualization,10.1109/INFVIS.2000.885094,http://dx.doi.org/10.1109/INFVIS.2000.885094,885094,C,"Bjork, S.;Redstrom, J.",37444610400;37444612100,"Bjork, S.;Redstrom, J.",bjork_infovis_00,636786;801857
InfoVis,2000,ThemeRiver: visualizing theme changes over time,10.1109/INFVIS.2000.885098,http://dx.doi.org/10.1109/INFVIS.2000.885098,885098,C,"Havre, S.;Hetzler, B.;Nowell, L.",37282588900;37374614800;37725426400,"Havre, S.;Hetzler, E.;Nowell, L.",havre_infovis_00,528686;636789;729555
InfoVis,2000,Using Visualization to Detect Plagiarism in Computer Science Classes,,http://dl.acm.org/citation.cfm?id=857699,885105_1,C,"Ribler, R. L.; Abrams, M.",,"Ribler, R. L.; Abrams, M.",ribler_infovis_00,398883;480794
InfoVis,2000,Visualizing massive multi-digraphs,10.1109/INFVIS.2000.885089,http://dx.doi.org/10.1109/INFVIS.2000.885089,885089,C,"Abello, J.;Korn, J.",37662339600;38179814200,"Abello, J.;Korn, J.",abello_infovis_00,729567;480803;398870
InfoVis,2000,Visualizing sequential patterns for text mining,10.1109/INFVIS.2000.885097,http://dx.doi.org/10.1109/INFVIS.2000.885097,885097,C,"Pak Chung Wong;Cowley, W.;Foote, H.;Jurrus, E.;Thomas, J.",37280665600;37672002300;37372586800;37725413900;37273308900,"Pak Chung Wong;Cowley, W.;Foote, H.;Jurrus, E.;Thomas, J.",wong_infovis_00,729553;729555;745302;528686;801866;636791
